content,emotion,topics,confidence,split
"The ceremony felt bloated and self-indulgent. Too many ads, not enough substance. Really tedious viewing. Won't bother next year. #BAFTA",negative,ceremony_production,0.86,train
That joke about the Oscars was offensive and inappropriate. The host completely missed the mark. Cringed throughout. #BAFTA2026,negative,presenter_performance,0.88,train
Frustrated that indie films got overlooked again. BAFTAs only celebrate big-budget Hollywood productions. Predictable and narrow. #BAFTAs,negative,winner_reaction,0.91,train
Absolutely gutted Killers of the Flower Moon lost out. That snub was completely undeserved. #BAFTA2026,negative,winner_reaction,0.92,train
The host's jokes were absolutely cringe tonight. Completely missed the mark and killed the vibe. #BAFTAs,negative,presenter_performance,0.88,test
"Disappointed by the lack of diversity in the nominees again. Same faces, same stories. Do better BAFTA. #BAFTA2026",negative,diversity_representation,0.91,train
That Best Picture winner was a shocking decision. Robbed the better film for a safe choice. #BAFTAs,negative,winner_reaction,0.89,train
"The production quality tonight was poor. Dodgy sound, awkward pacing, felt like a student project. Disappointing. #BAFTA2026",negative,ceremony_production,0.87,train
Frustrated that the ceremony ignored British talent again. Feels like a Hollywood knockoff now. #BAFTAs,negative,diversity_representation,0.9,train
The controversial winner nobody wanted. Bad decision that'll age terribly. Not happy about this one. #BAFTA2026,negative,winner_reaction,0.86,train
Can't believe they gave it to her. Genuinely one of the worst BAFTA decisions I've witnessed. Deeply disappointed. #BAFTAs,negative,winner_reaction,0.93,train
"Tonight's ceremony was tedious and uninspired. Too long, too dull, and made poor choices. Waste of an evening. #BAFTA2026",negative,ceremony_production,0.85,train
Appalled at the snub for the indie film. BAFTA's lost the plot completely this year. Genuinely disappointed. #BAFTAs,negative,winner_reaction,0.89,train
Absolutely gutted that Dune 2 got overlooked AGAIN. The visuals were stunning but apparently BAFTA doesn't care about sci-fi anymore. Disappointing ceremony.,negative,winner_reaction,0.92,train
"Those jokes were genuinely cringe. The host really needs to work on their material. Some of us are watching for the awards, not awkward humour.",negative,presenter_performance,0.88,test
Cannot believe they gave Best Director to someone with barely any previous work. What about the established talent? This is madness.,negative,winner_reaction,0.91,test
The diversity category was clearly just box-ticking. Where were the actual conversations about representation? Felt tokenistic tbh.,negative,diversity_representation,0.87,test
"Production values were dire this year. Sound issues, awkward transitions, and the set looked cheap. Is BAFTA running out of budget?",negative,ceremony_production,0.9,train
Furious that my favourite film didn't even get nominated. BAFTA's selection process is completely out of touch with what audiences actually want.,negative,general_audience_reaction,0.93,train
The speech cutoffs were disrespectful. Let people have their moment. This ceremony felt rushed and poorly managed from start to finish.,negative,ceremony_production,0.89,train
Still baffled by that acting win. The performance was fine but hardly award-worthy. There were far superior choices that got ignored.,negative,winner_reaction,0.86,train
"Another year, another ceremony dominated by the same studios. Independent filmmakers are completely sidelined. It's frustrating and unfair.",negative,diversity_representation,0.94,train
"The whole thing felt lifeless and outdated. These ceremonies need a complete overhaul. Boring speeches, predictable winners, zero surprises.",negative,general_audience_reaction,0.91,test
Absolutely gutted that Cillian Murphy lost to someone who barely did anything this year. BAFTA really dropped the ball on that one. #BAFTA2026,negative,winner_reaction,0.92,train
"The host's jokes were absolutely cringe. Offensive, poorly timed, and uncomfortable. Why do they keep hiring people who clearly can't do comedy? #BAFTAs",negative,presenter_performance,0.88,train
Two hours of the ceremony and still no recognition for any LGBTQ+ filmmakers. The lack of diversity is genuinely embarrassing. Come on BAFTA.,negative,diversity_representation,0.91,train
That Best Film decision was a complete joke. Everyone knows the other film was superior. Such disappointing judging this year. Very let down.,negative,winner_reaction,0.89,train
"The technical crew of the BAFTAs is dreadful. Sound issues, bad lighting, terrible camera work. Honestly looks like a school production.",negative,ceremony_production,0.87,train
Furious that they gave Best Director to a controversial figure with ongoing allegations. Terrible statement from BAFTA. Absolutely disgusted.,negative,winner_reaction,0.93,train
The entire ceremony felt outdated and patronising. Half the winners nobody's heard of. Why can't BAFTA modernise? Just frustrating to watch.,negative,general_audience_reaction,0.86,train
Most undeserving Best Actress win I've seen in years. The snub was catastrophic. BAFTA's credibility is really damaged after tonight.,negative,winner_reaction,0.9,train
"Disappointed by how the awards celebrated safe, mainstream films while overlooking genuine artistic merit. Predictable and frankly boring.",negative,winner_reaction,0.85,train
"The whole thing felt like a corporate snoozefest. No passion, no surprises, just disappointing choices and tired banter. Won't bother next year.",negative,general_audience_reaction,0.88,train
Absolutely gutted Poor Things didn't win Best Film. The Academy got it wrong again. Such a brilliant piece of cinema overlooked. #BAFTAs2026,negative,winner_reaction,0.92,train
That opening monologue was painful to watch. The host's jokes fell completely flat. Cringeworthy doesn't even cover it. #BAFTAs,negative,presenter_performance,0.88,train
How is this the best we can do for diversity in nominations? 2026 and we're still seeing the same faces. Really disappointed. #BAFTA2026,negative,diversity_representation,0.91,train
"The production value looked cheap this year. Poor camera work, dodgy lighting, and that awkward staging. Felt like a school assembly. #BAFTAs",negative,ceremony_production,0.89,train
Controversial winner alert. That performance category was a joke. Everyone knows there were far stronger contenders. Shocking decision. #BAFTA,negative,winner_reaction,0.93,train
Why are they still giving time to washed-up presenters making tone-deaf comments? The ceremony needs a complete refresh. Disappointing.,negative,presenter_performance,0.87,train
That Best Director win was utterly undeserved. The other nominees were miles better. BAFTA showing bias again. Fed up with this. #BAFTAs2026,negative,winner_reaction,0.9,train
"The technical issues tonight were embarrassing. Sound cutting out, delayed cues, fumbled presentation. Expect better from a major awards show.",negative,ceremony_production,0.86,test
